date,geography,geography code,Country of birth: Total; measures: Value,Country of birth: Europe; measures: Value,Country of birth: Europe: United Kingdom; measures: Value,Country of birth: Europe: EU countries; measures: Value,Country of birth: Europe: EU countries: European Union EU14; measures: Value,Country of birth: Europe: EU countries: European Union EU8; measures: Value,Country of birth: Europe: EU countries: European Union EU2; measures: Value,Country of birth: Europe: EU countries: All other EU countries; measures: Value,Country of birth: Europe: Non-EU countries; measures: Value,Country of birth: Europe: Non-EU countries: All other non-EU countries; measures: Value,Country of birth: Africa; measures: Value,Country of birth: Middle East and Asia; measures: Value,Country of birth: The Americas and the Caribbean; measures: Value,Country of birth: Antarctica and Oceania (including Australasia) and Other; measures: Value,Country of birth: British Overseas ; measures: Value
2021,Oldham 019D,E01005451,1547,1270,1220,50,29,7,13,1,0,0,21,250,6,0,0
2021,Oldham 020C,E01005408,2017,1987,1955,29,22,5,2,0,3,3,11,13,3,3,0
2021,Oldham 020D,E01005409,1568,1540,1514,23,14,7,1,1,3,3,4,10,14,0,0
2021,Oldham 020E,E01032922,2415,2379,2343,32,25,5,0,2,4,4,5,12,12,7,0
2021,Oldham 021A,E01005406,1407,1388,1368,19,16,3,0,0,1,1,3,9,6,1,0
2021,Oldham 021B,E01005413,1591,1560,1546,13,7,3,1,2,1,1,12,11,5,3,0
2021,Oldham 021C,E01005419,1451,1426,1406,18,15,3,0,0,2,2,5,15,5,0,0
2021,Oldham 021D,E01005420,1615,1589,1576,13,9,2,0,2,0,0,3,18,4,1,0
2021,Oldham 022A,E01005321,2334,1697,1515,180,71,40,68,1,2,2,58,565,13,1,0
2021,Oldham 022B,E01005326,2998,2064,1996,66,31,9,26,0,2,2,15,911,6,0,2
2021,Oldham 022C,E01005427,2213,1397,1333,60,45,3,12,0,4,4,29,778,8,0,1
2021,Oldham 022D,E01005429,1920,1234,1168,66,37,23,6,0,0,0,15,668,3,0,0
2021,Oldham 022E,E01005430,2853,1895,1719,163,79,22,59,3,13,13,53,888,15,2,0
2021,Oldham 024A,E01005320,2698,2083,1762,309,61,72,176,0,12,12,53,551,11,0,0
2021,Oldham 024B,E01005434,2163,1570,1304,259,83,59,115,2,7,7,107,467,17,2,0
2021,Oldham 024C,E01005437,2048,1334,1192,134,75,28,31,0,8,8,58,655,1,0,0
2021,Oldham 024D,E01005459,1770,1167,1036,127,93,11,23,0,4,4,24,573,6,0,0
2021,Oldham 026A,E01005383,2192,1757,1639,112,46,45,21,0,6,6,67,360,8,0,0
2021,Oldham 026D,E01005386,1548,1390,1250,129,49,65,15,0,11,11,86,69,2,1,0
2021,Oldham 026E,E01032556,1502,1477,1451,24,17,4,3,0,2,2,4,16,4,1,0
2021,Oldham 026F,E01032557,1820,1639,1467,160,70,71,18,1,12,12,108,60,12,1,0
2021,Oldham 027A,E01005342,1594,1365,1295,70,47,17,6,0,0,0,46,177,5,1,0
2021,Oldham 027B,E01005343,1415,1308,1265,43,23,12,7,1,0,0,39,65,2,1,0
2021,Oldham 027C,E01005344,1913,1645,1557,81,49,27,3,2,7,7,86,157,21,4,0
2021,Oldham 027D,E01005381,1959,1586,1474,109,50,32,23,4,3,3,108,247,14,0,4
2021,Oldham 028A,E01005332,2293,2047,1954,91,41,46,3,1,2,2,56,179,11,0,0
2021,Oldham 028B,E01005341,1414,1348,1309,39,17,18,2,2,0,0,26,37,3,0,0
2021,Oldham 028C,E01005345,1503,1442,1411,31,18,6,5,2,0,0,15,42,3,1,0
2021,Oldham 028D,E01005346,1394,1365,1345,19,11,5,2,1,1,1,3,22,4,0,0
2021,Oldham 028E,E01005347,1309,1257,1232,23,11,3,8,1,2,2,20,28,4,0,0
2021,Oldham 029A,E01005322,1506,1238,1023,209,67,36,106,0,6,6,68,183,17,0,0
2021,Oldham 029B,E01005323,1570,1484,1381,94,55,18,21,0,9,9,38,44,4,0,0
2021,Oldham 029C,E01005324,1620,1536,1411,120,33,77,9,1,5,5,37,40,6,1,0
2021,Oldham 029D,E01005325,1498,1362,1259,98,56,28,11,3,5,5,60,69,5,2,0
2021,Oldham 029E,E01005438,2965,2310,2046,258,87,64,104,3,6,6,89,554,11,0,1
2021,Oldham 030A,E01005377,1750,1602,1470,129,55,59,12,3,3,3,79,55,12,2,0
2021,Oldham 030B,E01005379,1296,1220,1163,57,36,12,8,1,0,0,39,32,5,0,0
2021,Oldham 030C,E01005380,1513,1456,1401,55,34,21,0,0,0,0,24,29,2,2,0
2021,Oldham 030D,E01005382,1610,1493,1424,68,39,17,11,1,1,1,23,85,8,0,1
2021,Oldham 030E,E01005439,1587,1413,1310,95,23,13,58,1,8,8,33,133,7,1,0
2021,Oldham 031A,E01005362,1361,1316,1294,19,10,6,3,0,3,3,14,28,3,0,0
2021,Oldham 031B,E01005364,1585,1564,1544,15,13,0,2,0,5,5,1,14,6,0,0
2021,Oldham 031C,E01005368,1515,1447,1377,63,39,22,2,0,7,7,25,24,15,1,3
2021,Oldham 031D,E01005376,1443,1277,1211,65,38,19,8,0,1,1,59,104,2,1,0
2021,Oldham 031E,E01005378,1555,1426,1316,102,53,16,32,1,8,8,54,68,4,2,1
2021,Oldham 032A,E01005363,1771,1704,1646,56,33,16,7,0,2,2,35,28,3,1,0
2021,Oldham 032B,E01005369,1965,1787,1591,183,77,36,69,1,13,13,81,69,22,2,4
2021,Oldham 032C,E01005370,1578,1461,1385,74,46,11,17,0,2,2,57,53,4,1,2
2021,Oldham 032D,E01005371,1472,1371,1308,63,37,12,13,1,0,0,58,31,11,0,1
2021,Oldham 033A,E01005365,1377,1371,1346,22,16,4,0,2,3,3,1,2,3,0,0
2021,Oldham 033B,E01005366,1557,1518,1489,28,20,3,4,1,1,1,14,17,6,2,0
2021,Oldham 033C,E01005367,1420,1386,1360,25,25,0,0,0,1,1,7,21,4,0,2
2021,Oldham 033D,E01005440,1452,1371,1319,44,28,12,3,1,8,8,41,36,4,0,0
2021,Oldham 034A,E01005372,1277,1220,1177,38,27,9,1,1,5,5,28,22,6,1,0
2021,Oldham 034B,E01005373,1193,1168,1139,28,18,1,9,0,1,1,9,12,2,0,2
2021,Oldham 034C,E01005374,1488,1439,1371,65,44,16,3,2,3,3,20,27,1,1,0
2021,Oldham 034D,E01005375,1500,1474,1453,20,14,2,4,0,1,1,6,15,3,2,0
2021,Oldham 036C,E01005460,2705,1923,1757,158,119,34,5,0,8,8,111,656,14,0,1
2021,Oldham 036D,E01005463,1688,1111,1002,105,58,38,9,0,4,4,73,491,13,0,0
2021,Oldham 036A,E01034232,1689,1148,1052,89,60,26,3,0,7,7,86,446,9,0,0
2021,Oldham 036B,E01034233,1610,1012,937,72,23,20,29,0,3,3,55,537,4,1,1
2021,Oldham 037B,E01005435,2031,1318,1183,135,107,18,10,0,0,0,20,692,0,1,0
2021,Oldham 037D,E01005436,1828,1344,1266,71,47,7,17,0,7,7,46,433,1,0,4
2021,Oldham 037A,E01005461,2423,1609,1521,88,47,4,36,1,0,0,30,779,5,0,0
2021,Oldham 037C,E01005462,2204,1615,1519,86,57,18,10,1,10,10,46,539,4,0,0
2021,Rochdale 001A,E01005518,1591,1574,1531,42,22,18,0,2,1,1,7,6,4,0,0
2021,Rochdale 001B,E01005520,1712,1686,1646,37,17,19,0,1,3,3,5,14,2,5,0
2021,Rochdale 001C,E01005522,1486,1458,1423,34,16,17,0,1,1,1,19,8,0,1,0
2021,Rochdale 001D,E01005523,1831,1804,1746,56,25,22,7,2,2,2,11,7,2,7,0
2021,Rochdale 002A,E01005519,1564,1541,1520,20,16,4,0,0,1,1,0,19,2,1,1
2021,Rochdale 002B,E01005594,1513,1449,1432,15,11,3,1,0,2,2,17,44,2,1,0
2021,Rochdale 002C,E01005597,1976,1953,1931,20,12,8,0,0,2,2,4,12,5,2,0
2021,Rochdale 002D,E01005598,1548,1533,1496,34,19,10,5,0,3,3,9,4,2,0,0
2021,Rochdale 003A,E01005516,1281,1264,1246,18,15,2,1,0,0,0,4,10,2,1,0
2021,Rochdale 003B,E01005517,1434,1412,1381,29,20,3,3,3,2,2,7,9,6,0,0
2021,Rochdale 003C,E01005521,1453,1428,1398,25,22,0,2,1,5,5,7,11,2,5,0
2021,Rochdale 003D,E01005596,2159,2023,1982,37,22,14,1,0,4,4,22,106,8,0,0
2021,Rochdale 004A,E01005578,1542,1193,1151,42,37,3,1,1,0,0,29,320,0,0,0
2021,Rochdale 004B,E01005579,1860,1432,1334,92,50,42,0,0,6,6,23,402,3,0,0
2021,Rochdale 004C,E01005586,1615,1358,1268,83,35,47,1,0,7,7,59,195,2,0,1
2021,Rochdale 004D,E01005593,2056,1942,1852,88,38,40,8,2,2,2,58,51,4,0,1
2021,Rochdale 004E,E01005595,1328,1257,1195,61,25,33,1,2,1,1,11,57,3,0,0
2021,Rochdale 005A,E01005489,1249,1142,1121,20,15,4,0,1,1,1,6,99,2,0,0
2021,Rochdale 005B,E01005490,1567,1444,1390,52,15,24,10,3,2,2,26,92,5,0,0
2021,Rochdale 005C,E01005491,1435,1346,1313,27,18,9,0,0,6,6,19,64,4,2,0
2021,Rochdale 005D,E01005493,1760,1615,1582,28,16,9,1,2,5,5,20,116,8,1,0
2021,Rochdale 005E,E01005494,1758,1524,1477,39,25,10,3,1,8,8,21,212,1,0,0
2021,Rochdale 005F,E01005495,1769,1524,1471,49,25,18,4,2,4,4,27,215,2,1,0
2021,Rochdale 006A,E01005488,1507,1439,1419,18,11,5,2,0,2,2,14,48,5,1,0
2021,Rochdale 006B,E01005492,1535,1407,1365,40,21,16,1,2,2,2,17,107,3,1,0
2021,Rochdale 006C,E01005499,1509,1441,1410,31,7,22,0,2,0,0,29,34,2,3,0
2021,Rochdale 006D,E01005571,1648,1600,1581,19,10,7,0,2,0,0,9,29,6,4,0
2021,Rochdale 007A,E01005570,1308,1279,1259,18,9,8,1,0,2,2,8,13,4,4,0
2021,Rochdale 007B,E01005572,1501,1420,1399,18,15,3,0,0,3,3,11,70,0,0,0
2021,Rochdale 007C,E01005573,1433,1357,1330,24,18,6,0,0,3,3,8,62,5,0,1
2021,Rochdale 007D,E01005574,1726,1538,1495,40,17,16,7,0,3,3,13,169,2,4,0
2021,Rochdale 007E,E01005587,1371,1308,1274,30,16,13,1,0,4,4,1,59,2,1,0
2021,Rochdale 007F,E01005588,1314,1249,1207,40,16,22,2,0,2,2,15,41,6,1,2
2021,Rochdale 008A,E01005580,1648,1311,1225,83,47,16,19,1,3,3,16,319,2,0,0
2021,Rochdale 008B,E01005581,1975,1459,1371,86,44,26,16,0,2,2,68,443,3,0,2
2021,Rochdale 008D,E01005583,1745,1037,966,71,58,9,4,0,0,0,33,671,4,0,0
2021,Rochdale 008F,E01005585,1569,1173,1079,89,33,42,14,0,5,5,43,347,3,3,0
2021,Rochdale 008H,E01034234,1762,1102,1027,71,52,6,13,0,4,4,38,622,0,0,0
2021,Rochdale 008I,E01034235,1667,1102,1015,84,37,20,26,1,3,3,40,523,2,0,0
2021,Rochdale 009A,E01005496,1320,1209,1126,80,31,47,2,0,3,3,25,78,6,2,0
2021,Rochdale 009B,E01005589,1700,1559,1492,64,32,23,6,3,3,3,20,116,5,0,0
2021,Rochdale 009C,E01005590,1905,1428,1319,106,40,17,47,2,3,3,44,428,1,0,4
2021,Rochdale 009D,E01005591,1586,1490,1440,49,32,13,1,3,1,1,17,75,3,1,0
2021,Rochdale 009E,E01005592,1638,1370,1227,142,46,83,13,0,1,1,70,189,6,0,3
2021,Rochdale 010A,E01005472,1648,1404,1286,105,46,33,21,5,13,13,63,176,5,0,0
2021,Rochdale 010B,E01005473,1698,1168,1092,73,48,14,11,0,3,3,42,479,9,0,0
2021,Rochdale 010C,E01005482,1666,1276,1081,178,83,85,10,0,17,17,110,256,22,2,0
2021,Rochdale 010D,E01005483,1483,1014,887,115,57,44,14,0,12,12,72,378,19,0,0
2021,Rochdale 010E,E01005484,2032,1354,1130,222,151,56,15,0,2,2,242,408,26,2,0
2021,Rochdale 010F,E01005486,1701,1183,1008,162,95,8,59,0,13,13,72,434,1,11,0
2021,Rochdale 010G,E01005487,1787,1241,1120,117,64,26,26,1,4,4,46,497,2,1,0
2021,Rochdale 011A,E01005474,1318,1118,1047,69,40,24,3,2,2,2,29,167,2,2,0
2021,Rochdale 011B,E01005575,1714,1534,1491,41,34,5,0,2,2,2,11,161,6,2,0
2021,Rochdale 011C,E01005576,1525,1259,1239,20,17,3,0,0,0,0,37,223,6,0,0
2021,Rochdale 011D,E01005577,1459,1390,1358,32,28,4,0,0,0,0,13,55,1,0,0
2021,Rochdale 012A,E01005469,1822,1631,1576,50,30,14,5,1,5,5,21,167,1,2,0
2021,Rochdale 012B,E01005563,2174,1611,1492,117,79,15,23,0,2,2,66,493,3,1,0
2021,Rochdale 012C,E01005565,1573,1339,1256,79,37,32,7,3,4,4,34,198,1,1,0
2021,Rochdale 012D,E01005566,2344,1977,1870,96,49,43,4,0,11,11,45,316,1,5,0
2021,Rochdale 012E,E01005568,1941,1358,1190,166,96,57,13,0,2,2,151,420,12,0,0
2021,Rochdale 012F,E01005569,1793,1434,1349,79,57,15,6,1,6,6,63,283,12,0,1
2021,Rochdale 013A,E01005556,1526,1505,1471,29,16,7,4,2,5,5,3,8,8,2,0
2021,Rochdale 013B,E01005559,1470,1436,1362,72,27,42,2,1,2,2,19,7,8,0,0
2021,Rochdale 013C,E01005560,1463,1444,1421,22,9,9,1,3,1,1,6,10,2,1,0
2021,Rochdale 013D,E01005567,1877,1758,1703,49,18,19,11,1,6,6,26,86,6,1,0
2021,Rochdale 014A,E01005555,1386,1379,1352,26,22,3,0,1,1,1,2,1,3,1,0
2021,Rochdale 014B,E01005557,1140,1131,1101,30,26,4,0,0,0,0,0,7,1,1,0
2021,Rochdale 014C,E01005558,1596,1577,1539,33,20,12,0,1,5,5,12,2,3,2,0
2021,Rochdale 014D,E01005561,1412,1390,1365,23,14,6,2,1,2,2,8,9,2,3,0
2021,Rochdale 014E,E01005562,1509,1478,1448,29,17,12,0,0,1,1,12,13,3,2,1
2021,Rochdale 015A,E01005470,2035,1181,1088,92,58,26,7,1,1,1,65,785,4,0,0
2021,Rochdale 015B,E01005471,1697,1172,1050,118,85,22,11,0,4,4,48,476,1,0,0
2021,Rochdale 015C,E01005475,1777,1236,1142,93,58,19,16,0,1,1,39,479,20,3,0
2021,Rochdale 015D,E01005485,2374,1523,1367,145,89,35,21,0,11,11,82,764,4,1,0
2021,Rochdale 015E,E01005564,2406,1547,1379,160,110,37,13,0,8,8,110,732,15,0,2
2021,Rochdale 016A,E01005464,1969,1668,1478,188,59,129,0,0,2,2,90,200,11,0,0
2021,Rochdale 016B,E01005465,1811,1697,1600,89,33,40,16,0,8,8,24,76,10,3,1
2021,Rochdale 016C,E01005466,2487,2135,1847,285,87,177,20,1,3,3,173,162,16,1,0
2021,Rochdale 016D,E01005467,1972,1766,1564,193,76,109,7,1,9,9,97,95,12,2,0
2021,Rochdale 016E,E01005468,2165,2093,2068,23,13,6,3,1,2,2,23,46,3,0,0
2021,Rochdale 017A,E01005476,1796,1714,1635,71,27,29,13,2,8,8,20,57,4,1,0
2021,Rochdale 017B,E01005477,1771,1636,1498,132,58,41,33,0,6,6,49,81,4,1,0
2021,Rochdale 017C,E01005478,1588,1478,1403,70,37,26,6,1,5,5,29,76,1,4,0
2021,Rochdale 017D,E01005479,1975,1871,1813,54,24,24,4,2,4,4,35,65,2,2,0
2021,Rochdale 017E,E01005480,1643,1459,1385,70,42,23,2,3,4,4,30,146,8,0,0
2021,Rochdale 017F,E01005481,1681,1438,1382,51,35,12,2,2,5,5,34,203,5,1,0
2021,Rochdale 018A,E01005497,1890,1747,1570,166,53,109,4,0,11,11,71,61,9,0,2
2021,Rochdale 018B,E01005501,1783,1687,1581,103,25,58,20,0,3,3,44,48,3,1,0
2021,Rochdale 018C,E01005502,1378,1357,1313,42,21,19,0,2,2,2,3,14,4,0,0
2021,Rochdale 018D,E01005504,1642,1572,1484,76,26,48,2,0,12,12,29,37,3,1,0
2021,Rochdale 018E,E01005505,2182,2125,1993,122,45,64,13,0,10,10,28,22,5,2,0
2021,Rochdale 018F,E01005509,1445,1354,1273,80,21,47,10,2,1,1,62,23,6,0,0
2021,Rochdale 019A,E01005510,1094,1080,1043,31,19,11,0,1,6,6,6,7,1,0,0
2021,Rochdale 019B,E01005511,1251,1224,1205,19,12,7,0,0,0,0,5,10,9,3,0
2021,Rochdale 019C,E01005512,1437,1387,1316,65,32,32,1,0,6,6,15,25,9,1,0
2021,Rochdale 019D,E01005513,1554,1476,1360,113,20,92,0,1,3,3,59,13,5,1,0
2021,Rochdale 019E,E01005514,1843,1736,1649,86,20,63,0,3,1,1,59,38,9,1,0
2021,Rochdale 019F,E01005515,1798,1715,1583,132,45,68,19,0,0,0,45,22,9,1,6
2021,Rochdale 020A,E01005498,1372,1319,1274,38,21,14,3,0,7,7,18,32,3,0,0
2021,Rochdale 020B,E01005500,1592,1541,1496,38,24,13,0,1,7,7,6,42,3,0,0
2021,Rochdale 020C,E01005503,1319,1275,1229,41,27,12,2,0,5,5,5,35,3,1,0
2021,Rochdale 020D,E01005506,1544,1478,1419,55,20,30,4,1,4,4,27,37,2,0,0
2021,Rochdale 020E,E01005507,2261,2183,2117,61,27,27,6,1,5,5,36,29,12,1,0
2021,Rochdale 020F,E01005508,2018,1958,1928,27,20,7,0,0,3,3,14,41,5,0,0
2021,Rochdale 021A,E01005524,1470,1408,1359,36,21,11,4,0,13,13,33,19,6,4,0
2021,Rochdale 021B,E01005525,1885,1671,1522,134,57,72,4,1,15,15,165,42,3,1,3
2021,Rochdale 021C,E01005526,1906,1739,1626,105,39,54,11,1,8,8,87,70,9,1,0
2021,Rochdale 021D,E01005528,1546,1454,1353,98,42,53,1,2,3,3,43,44,4,1,0
2021,Rochdale 021E,E01005536,1713,1594,1479,107,55,44,5,3,8,8,71,41,7,0,0
2021,Rochdale 021F,E01005543,1252,1226,1192,31,16,15,0,0,3,3,12,14,0,0,0
2021,Rochdale 022A,E01005527,2058,1781,1595,176,71,78,27,0,10,10,186,69,16,6,0
2021,Rochdale 022B,E01005529,1660,1533,1403,128,59,62,7,0,2,2,91,31,5,0,0
2021,Rochdale 022C,E01005551,2026,1909,1749,147,44,91,11,1,13,13,73,38,6,0,0
2021,Rochdale 022D,E01005552,2343,2107,1861,235,87,136,11,1,11,11,157,52,26,1,0
2021,Rochdale 022E,E01005553,2037,1895,1684,191,60,109,17,5,20,20,97,36,6,3,0
2021,Rochdale 022F,E01005554,2155,1920,1686,226,55,144,24,3,8,8,125,96,14,0,0
2021,Rochdale 023A,E01005534,1416,1356,1323,33,17,14,0,2,0,0,22,34,2,2,0
2021,Rochdale 023B,E01005535,1469,1404,1343,47,16,27,3,1,14,14,34,26,4,1,0
2021,Rochdale 023C,E01005537,1269,1250,1236,14,8,5,1,0,0,0,3,9,6,1,0
2021,Rochdale 023D,E01005538,1483,1423,1351,68,25,33,10,0,4,4,34,17,7,2,0
2021,Rochdale 023E,E01005540,1344,1311,1262,43,27,7,9,0,6,6,18,14,1,0,0
2021,Rochdale 023F,E01005541,1534,1475,1408,59,27,13,16,3,8,8,37,16,5,1,0
2021,Rochdale 023G,E01005542,1613,1508,1434,67,29,38,0,0,7,7,68,36,1,0,0
2021,Rochdale 024A,E01005533,1626,1569,1516,49,29,11,3,6,4,4,26,26,3,2,0
2021,Rochdale 024B,E01005539,1316,1253,1194,56,28,23,5,0,3,3,37,18,6,2,0
2021,Rochdale 024C,E01005546,1241,1166,1127,38,24,12,2,0,1,1,33,33,8,1,0
2021,Rochdale 024D,E01005547,1754,1645,1549,84,34,33,14,3,12,12,56,50,2,1,0
2021,Rochdale 024E,E01005548,1271,1171,1095,71,26,36,6,3,5,5,61,25,11,1,2
2021,Rochdale 025A,E01005530,1458,1425,1378,44,32,5,6,1,3,3,9,20,2,2,0
2021,Rochdale 025B,E01005531,1157,1105,1059,40,12,19,8,1,6,6,27,19,5,1,0
2021,Rochdale 025C,E01005532,1547,1351,1243,106,49,48,8,1,2,2,134,56,2,3,1
2021,Rochdale 025D,E01005544,1474,1440,1404,31,19,8,0,4,5,5,6,24,2,2,0
2021,Rochdale 025E,E01005545,1251,1183,1148,32,21,10,1,0,3,3,17,44,0,7,0
2021,Rochdale 025F,E01005549,1548,1501,1469,30,22,7,0,1,2,2,9,33,5,0,0
2021,Rochdale 025G,E01005550,1463,1430,1396,32,21,9,1,1,2,2,10,17,4,2,0
2021,Salford 001A,E01005659,1544,1478,1355,120,38,51,31,0,3,3,27,31,8,0,0
2021,Salford 001B,E01005660,1822,1631,1504,117,61,48,7,1,10,10,124,47,20,0,0
2021,Salford 001C,E01005663,1525,1404,1273,125,30,67,28,0,6,6,47,43,23,3,5
2021,Salford 001D,E01005664,1707,1479,1311,165,62,66,37,0,3,3,165,39,20,0,4
2021,Salford 001E,E01005665,2105,1875,1674,193,59,91,41,2,8,8,181,42,3,2,2
2021,Salford 002A,E01005703,1746,1617,1491,117,61,48,8,0,9,9,67,41,14,1,6
2021,Salford 002B,E01005704,1345,1292,1227,58,17,30,11,0,7,7,17,33,3,0,0
2021,Salford 002C,E01005706,1536,1413,1334,60,28,30,2,0,19,19,42,50,23,2,6
2021,Salford 002D,E01005708,1434,1327,1224,94,32,38,23,1,9,9,43,47,12,3,2
2021,Salford 003A,E01005702,2638,2416,2263,135,55,58,20,2,18,18,97,100,23,2,0
2021,Salford 003C,E01005707,1748,1619,1492,117,36,66,15,0,10,10,66,50,12,1,0
2021,Salford 003D,E01033976,1967,1818,1747,70,33,31,5,1,1,1,44,66,33,6,0
2021,Salford 003E,E01033977,1143,1095,1045,43,14,22,6,1,7,7,34,11,3,0,0
2021,Salford 004A,E01005661,1898,1742,1582,143,36,90,16,1,17,17,91,63,1,1,0
2021,Salford 004B,E01005662,1623,1391,1231,155,50,94,10,1,5,5,150,63,9,5,5
2021,Salford 004C,E01005709,1606,1481,1361,97,37,58,1,1,23,23,72,50,1,2,0
2021,Salford 004D,E01005710,2142,2015,1919,85,34,41,8,2,11,11,57,59,8,3,0
2021,Salford 005A,E01005670,1760,1526,1369,150,78,46,23,3,7,7,146,76,12,0,0
2021,Salford 005B,E01005672,1276,1156,1061,80,45,20,15,0,15,15,34,67,18,1,0
2021,Salford 005C,E01005676,1227,1199,1171,20,11,9,0,0,8,8,5,17,2,3,1
2021,Salford 005D,E01005677,1580,1468,1383,68,26,22,18,2,17,17,25,74,9,4,0
2021,Salford 006A,E01005686,1462,1368,1261,95,41,33,19,2,12,12,23,61,9,1,0
2021,Salford 006B,E01005688,1568,1481,1403,69,33,31,2,3,9,9,48,38,0,1,0
2021,Salford 006C,E01005691,1412,1376,1334,40,23,3,14,0,2,2,6,22,6,2,0
2021,Salford 006D,E01005692,1373,1258,1140,105,45,42,17,1,13,13,66,46,2,1,0
2021,Salford 007A,E01005711,1392,1352,1326,22,15,6,1,0,4,4,10,28,2,0,0
2021,Salford 007B,E01005712,1838,1759,1653,90,44,31,15,0,16,16,37,26,15,1,0
2021,Salford 007C,E01005713,1627,1580,1537,38,23,10,4,1,5,5,11,30,4,2,0
2021,Salford 007D,E01005714,1710,1614,1549,56,24,24,7,1,9,9,24,52,18,1,1
2021,Salford 007E,E01005715,1745,1685,1626,55,27,24,2,2,4,4,25,29,4,2,0
2021,Salford 007F,E01005718,1603,1545,1473,68,27,22,16,3,4,4,27,18,10,2,1
2021,Salford 008A,E01005673,1487,1390,1307,72,24,38,9,1,11,11,33,50,8,2,4
2021,Salford 008C,E01005678,1570,1471,1325,134,53,51,30,0,12,12,50,43,4,2,0
2021,Salford 008D,E01005679,1551,1427,1276,148,40,79,26,3,3,3,63,38,17,2,4
2021,Salford 008E,E01033978,1026,915,859,39,10,18,11,0,17,17,30,72,9,0,0
2021,Salford 008F,E01033979,2047,1885,1771,100,44,39,17,0,14,14,55,86,14,7,0
2021,Salford 009A,E01005687,1804,1723,1629,83,31,40,11,1,11,11,15,56,6,4,0
2021,Salford 009B,E01005689,1366,1213,1091,109,23,61,23,2,13,13,63,90,0,0,0
2021,Salford 009C,E01005690,1568,1506,1449,49,19,21,7,2,8,8,10,33,16,3,0
2021,Salford 009D,E01005693,1432,1392,1338,49,17,19,13,0,5,5,12,15,10,3,0
2021,Salford 010A,E01005646,2254,1867,1696,145,87,55,3,0,26,26,46,317,20,4,0
2021,Salford 010B,E01005649,1722,1496,1336,128,89,36,1,2,32,32,41,148,35,2,0
2021,Salford 010C,E01005650,1992,1556,1370,152,77,64,10,1,34,34,54,332,41,3,6
2021,Salford 010D,E01005651,2278,1876,1646,172,112,53,7,0,58,58,125,241,32,4,0
2021,Salford 011A,E01005647,1498,1327,1192,114,53,59,2,0,21,21,39,109,20,3,0
2021,Salford 011B,E01005648,2351,1968,1637,299,94,170,33,2,32,32,91,244,39,9,0
2021,Salford 011C,E01005652,1555,1376,1223,135,25,89,20,1,18,18,90,81,6,2,0
2021,Salford 011D,E01005653,1563,1271,1059,188,62,91,34,1,24,24,179,92,15,2,4
2021,Salford 012A,E01005671,1568,1442,1319,114,50,38,25,1,9,9,38,74,12,2,0
2021,Salford 012B,E01005674,1573,1466,1388,75,29,24,17,5,3,3,48,52,5,2,0
2021,Salford 012C,E01005694,1708,1634,1593,36,21,8,6,1,5,5,19,43,8,4,0
2021,Salford 012D,E01005696,1780,1686,1618,55,26,18,10,1,13,13,45,43,4,2,0
2021,Salford 012E,E01005698,1745,1586,1449,125,50,52,22,1,12,12,70,69,16,3,1
2021,Salford 012F,E01005700,1517,1387,1300,78,27,34,16,1,9,9,41,84,3,2,0
2021,Salford 013A,E01005716,1633,1569,1501,58,24,20,11,3,10,10,7,52,2,3,0
2021,Salford 013B,E01005717,1557,1413,1353,53,32,11,8,2,7,7,25,110,8,1,0
2021,Salford 013C,E01005734,1417,1341,1297,43,24,7,12,0,1,1,13,52,10,1,0
2021,Salford 013D,E01005735,1423,1378,1349,28,15,7,6,0,1,1,12,19,8,6,0
2021,Salford 013E,E01005736,1367,1345,1314,30,17,13,0,0,1,1,4,12,6,0,0
2021,Salford 013F,E01005737,1509,1418,1384,30,24,1,2,3,4,4,13,69,7,2,0
2021,Salford 013G,E01005739,1997,1845,1799,42,30,9,3,0,4,4,21,117,11,2,1
2021,Salford 014A,E01005695,1551,1506,1463,42,28,9,2,3,1,1,6,36,2,1,0
2021,Salford 014B,E01005697,1531,1503,1478,23,19,2,2,0,2,2,12,9,7,0,0
2021,Salford 014C,E01005738,1932,1837,1776,55,32,5,18,0,6,6,21,63,6,5,0
2021,Salford 014D,E01005740,1599,1546,1504,21,13,8,0,0,21,21,12,34,4,3,0
2021,Salford 014E,E01005741,1679,1618,1562,50,41,5,3,1,6,6,13,39,6,2,1
2021,Salford 014F,E01005742,1556,1523,1497,26,21,4,0,1,0,0,8,9,13,3,0
2021,Salford 015A,E01005625,1373,1304,1261,36,12,18,6,0,7,7,18,33,14,3,1
2021,Salford 015B,E01005627,1172,1114,1062,42,23,15,4,0,10,10,20,32,5,1,0
2021,Salford 015C,E01005699,1792,1729,1678,45,14,19,12,0,6,6,15,37,8,3,0
2021,Salford 015D,E01005701,1826,1736,1660,71,55,12,3,1,5,5,31,50,4,4,1
2021,Salford 017A,E01005624,1841,1584,1360,209,54,130,25,0,15,15,149,89,17,2,0
2021,Salford 017B,E01005680,1733,1520,1398,106,51,40,15,0,16,16,103,93,12,3,2
2021,Salford 017C,E01005683,2149,1851,1626,218,95,101,21,1,7,7,151,127,16,1,3
2021,Salford 017G,E01033980,1041,844,691,130,44,67,18,1,23,23,117,70,6,0,4
2021,Salford 017H,E01033981,2737,2336,2095,222,103,89,25,5,19,19,138,194,55,3,11
2021,Salford 018A,E01005622,1590,1478,1375,96,44,34,17,1,7,7,34,36,38,3,1
